15.5323 	EXP 	P5: autoDraw = True
15.5822 	EXP 	P5: autoDraw = False
15.6656 	EXP 	P6: autoDraw = True
15.7155 	EXP 	P6: autoDraw = False
15.7991 	EXP 	P7: autoDraw = True
15.7991 	EXP 	LeftDistractor: autoDraw = True
15.7991 	EXP 	RightDistractor: autoDraw = True
15.8489 	EXP 	P7: autoDraw = False
15.8489 	EXP 	LeftDistractor: autoDraw = False
15.8489 	EXP 	RightDistractor: autoDraw = False
15.9322 	EXP 	P8: autoDraw = True
15.9823 	EXP 	P8: autoDraw = False
16.0657 	EXP 	P9: autoDraw = True
16.1158 	EXP 	P9: autoDraw = False
16.1989 	EXP 	P10: autoDraw = True
16.2488 	EXP 	P10: autoDraw = False
16.3323 	EXP 	P11: autoDraw = True
16.3822 	EXP 	P11: autoDraw = False
16.4654 	EXP 	P12: autoDraw = True
16.5154 	EXP 	P12: autoDraw = False
16.5988 	EXP 	P13: autoDraw = True
16.6488 	EXP 	P13: autoDraw = False
16.8653 	EXP 	P15: autoDraw = True
16.9152 	EXP 	P15: autoDraw = False
16.9652 	EXP 	ResponseWindow: autoDraw = True
17.9659 	DATA 	Keypress: n
17.9679 	EXP 	New trial (rep=0, index=2): OrderedDict([('Order', 85), ('LeftD', None), ('RightD', None), ('Target', 'Z'), ('correctresp', 'z'), ('Lag', None)])
18.0330 	EXP 	fixation: autoDraw = False
18.0330 	EXP 	P1: autoDraw = False
18.0330 	EXP 	P2: autoDraw = False
18.0330 	EXP 	P3: autoDraw = False
18.0330 	EXP 	P4: autoDraw = False
18.0330 	EXP 	P5: autoDraw = False
18.0330 	EXP 	P6: autoDraw = False
18.0330 	EXP 	P7: autoDraw = False
18.0330 	EXP 	P8: autoDraw = False
18.0330 	EXP 	P9: autoDraw = False
18.0330 	EXP 	P10: autoDraw = False
18.0330 	EXP 	P11: autoDraw = False
18.0330 	EXP 	P12: autoDraw = False
18.0330 	EXP 	P13: autoDraw = False
18.0330 	EXP 	P14: autoDraw = False
18.0330 	EXP 	P15: autoDraw = False
18.0330 	EXP 	ResponseWindow: autoDraw = False
18.0330 	EXP 	LeftDistractor: autoDraw = False
18.0330 	EXP 	RightDistractor: autoDraw = False
18.0330 	EXP 	P1: text = 'K'
18.0330 	EXP 	P2: text = 'S'
18.0330 	EXP 	P3: text = 'T'
18.0330 	EXP 	P4: text = 'F'
18.0330 	EXP 	P5: text = 'E'
18.0330 	EXP 	P6: text = 'I'
18.0330 	EXP 	P7: text = 'J'
18.0330 	EXP 	P8: text = 'A'
18.0330 	EXP 	P9: text = 'Z'
18.0330 	EXP 	P10: text = 'H'
18.0330 	EXP 	P11: text = 'G'
18.0330 	EXP 	P12: text = 'L'
18.0330 	EXP 	P13: text = 'V'
18.0330 	EXP 	P14: text = 'Y'
18.0330 	EXP 	P15: text = 'W'
18.0330 	EXP 	P1: color = '[-1.  1. -1.] (rgb)'
